Number of sites:	9758
Number of sequences:	253
Running HMMCluster with AIC scoring
Coarse gap:	5
159	0	9758	-35981.72	6485299	13042561.43	11916778.59
158	0	9758	-36257.70	6444887	12962289.39	11836506.55
157	0	9758	-36413.26	6404597	12882020.53	11756237.68
156	0	9758	-36557.44	6364320	12801754.88	11675972.03
155	0	9758	-36746.69	6324007	12721507.38	11595724.54
154	0	9758	-36882.55	6283751	12641267.09	11515484.25
153	0	9758	-37018.40	6243506	12561048.81	11435265.96
152	0	9758	-37188.42	6203237	12480850.85	11355068.00
151	0	9758	-37364.48	6162962	12400652.97	11274870.12
150	0	9758	-37515.58	6122712	12320455.16	11194672.32
149	0	9758	-37730.46	6082399	12240258.91	11114476.07
148	0	9758	-37892.65	6042142	12160069.31	11034286.46
147	0	9758	-38072.94	6001874	12079893.89	10954111.04
146	0	9758	-38359.91	5961500	11999719.82	10873936.97
145	0	9758	-38580.33	5921194	11919548.66	10793765.81
144	0	9758	-38753.24	5880940	11839386.48	10713603.63
143	0	9758	-38977.82	5840636	11759227.64	10633444.79
142	0	9758	-39162.00	5800374	11679072.01	10553289.16
141	0	9758	-39415.25	5760045	11598920.49	10473137.65
140	0	9758	-39853.19	5719542	11518790.39	10393007.54
139	0	9758	-39997.37	5679333	11438660.73	10312877.89
138	0	9758	-40313.44	5638954	11358534.89	10232752.04
137	0	9758	-40552.38	5598654	11278412.75	10152629.91
136	0	9758	-40773.37	5558379	11198304.73	10072521.89
135	0	9758	-41020.86	5518082	11118205.72	9992422.87
134	0	9758	-41263.90	5477797	11038121.80	9912338.96
133	0	9758	-41509.18	5437510	10958038.35	9832255.51
132	0	9758	-41729.45	5397250	10877958.90	9752176.05
131	0	9758	-41971.69	5356978	10797899.38	9672116.53
130	0	9758	-42382.14	5316540	10717844.28	9592061.44
129	0	9758	-42488.89	5276411	10637799.77	9512016.93
128	0	9758	-42735.80	5236145	10557761.60	9431978.75
127	0	9758	-43027.96	5195838	10477731.92	9351949.08
126	0	9758	-43227.97	5155626	10397707.95	9271925.10
125	0	9758	-43435.92	5115409	10317689.83	9191906.99
124	0	9758	-43782.72	5075057	10237679.43	9111896.59
123	0	9758	-44022.55	5034815	10157675.09	9031892.24
122	0	9758	-44405.38	4994443	10077696.77	8951913.92
121	0	9758	-44715.77	4954146	9997723.54	8871940.70
120	0	9758	-44975.30	4913902	9917754.60	8791971.75
119	0	9758	-45337.91	4873560	9837795.83	8712012.98
118	0	9758	-45701.91	4833221	9757845.83	8632062.98
117	0	9758	-45945.90	4793003	9677897.80	8552114.96
116	0	9758	-46237.02	4752742	9597958.05	8472175.20
115	0	9758	-46777.65	4712232	9518019.30	8392236.46
114	0	9758	-47110.92	4671932	9438085.83	8312302.99
113	0	9758	-47313.40	4631768	9358162.80	8232379.95
112	0	9758	-47481.14	4591640	9278242.28	8152459.43
111	0	9758	-47782.34	4551382	9198328.67	8072545.83
110	0	9758	-48119.94	4511099	9118437.87	7992655.03
109	0	9758	-48284.90	4470995	9038559.81	7912776.96
108	0	9758	-48521.48	4430831	8958704.97	7832922.12
107	0	9758	-48718.34	4390732	8878900.67	7753117.83
106	0	9758	-48899.94	4350651	8799101.88	7673319.04
105	0	9758	-49415.12	4310241	8719312.24	7593529.40
104	0	9758	-49614.75	4270157	8639543.49	7513760.65
103	0	9758	-51082.63	4228814	8559793.26	7434010.42
102	0	9758	-51316.71	4188712	8480057.42	7354274.58
101	0	9758	-51477.52	4148689	8400333.04	7274550.20
100	0	9758	-51849.46	4108455	8320608.93	7194826.08
99	0	9758	-52358.74	4068093	8240903.47	7115120.62
98	0	9758	-52883.63	4027718	8161203.26	7035420.41
97	0	9758	-53149.77	3987606	8081511.54	6955728.69
96	0	9758	-53587.53	3947323	8001821.06	6876038.21
95	0	9758	-54337.96	3906731	7922137.92	6796355.07
94	0	9758	-55029.72	3866219	7842497.44	6716714.60
93	0	9758	-55622.04	3825820	7762884.08	6637101.24
92	0	9758	-55773.15	3785864	7683274.29	6557491.45
91	0	9758	-56008.60	3745834	7603685.21	6477902.36
90	0	9758	-56443.90	3705605	7524097.80	6398314.96
89	0	9758	-56752.29	3665511	7444526.58	6318743.74
88	0	9758	-57233.25	3625246	7364958.50	6239175.65
87	0	9758	-57771.01	3584927	7285396.02	6159613.18
86	0	9758	-58377.54	3544547	7205849.08	6080066.23
85	0	9758	-58894.01	3504277	7126342.02	6000559.17
84	0	9758	-59269.94	3464150	7046839.87	5921057.03
83	0	9758	-59494.88	3424174	6967337.76	5841554.92
82	0	9758	-59862.25	3384092	6887908.50	5762125.65
81	0	9758	-60528.94	3343713	6808483.89	5682701.04
80	0	9758	-60845.02	3303689	6729068.04	5603285.19
79	0	9758	-61282.66	3263556	6649677.31	5523894.47
78	0	9758	-61887.80	3223279	6570333.60	5444550.76
77	0	9758	-62923.96	3182581	6491009.92	5365227.08
76	0	9758	-63368.33	3142478	6411692.66	5285909.82
75	0	9758	-63636.98	3102570	6332413.97	5206631.12
74	0	9758	-64579.18	3061997	6253152.35	5127369.51
73	0	9758	-65252.36	3021720	6173944.73	5048161.88
72	0	9758	-66017.62	2981351	6094737.25	4968954.40
71	0	9758	-66447.94	2941322	6015539.88	4889757.04
70	0	9758	-67159.26	2901018	5936354.51	4810571.66
69	0	9758	-67552.39	2861036	5857176.78	4731393.93
68	0	9758	-68167.90	2820833	5778001.81	4652218.96
67	0	9758	-69118.90	2780313	5698863.80	4573080.96
66	0	9758	-69644.50	2740233	5619754.99	4493972.15
65	0	9758	-70635.70	2699689	5540649.39	4414866.55
64	0	9758	-71373.01	2659432	5461610.02	4335827.17
63	0	9758	-72103.42	2619183	5382572.84	4256789.99
62	0	9758	-72727.53	2579049	5303553.07	4177770.22
61	0	9758	-73355.61	2538936	5224583.22	4098800.37
60	0	9758	-74421.37	2498399	5145640.74	4019857.90
59	0	9758	-75687.06	2457665	5066704.12	3940921.27
58	0	9758	-76361.04	2417524	4987770.07	3861987.23
57	0	9758	-76995.71	2377428	4908847.42	3783064.58
56	0	9758	-78058.40	2336911	4829938.79	3704155.95
55	0	9758	-79297.20	2296252	4751098.40	3625315.55
54	0	9758	-80381.28	2255773	4672308.56	3546525.72
53	0	9758	-81264.07	2215511	4593550.15	3467767.30
52	0	9758	-82488.05	2174918	4514812.09	3389029.25
51	0	9758	-83603.42	2134549	4436304.84	3310522.00
50	0	9758	-84940.95	2093963	4357807.90	3232025.06
49	0	9758	-86224.06	2053449	4279346.11	3153563.27
48	0	9758	-87718.04	2012737	4200910.07	3075127.23
47	0	9758	-89420.41	1971861	4122562.81	2996779.97
46	0	9758	-91688.38	1930506	4044388.77	2918605.92
45	0	9758	-92758.75	1890349	3966215.51	2840432.66
44	0	9758	-93791.41	1850294	3888170.81	2762387.97
43	0	9758	-95102.23	1809994	3810192.47	2684409.62
42	0	9758	-96659.82	1769490	3732299.63	2606516.79
41	0	9758	-98559.46	1728655	3654428.92	2528646.07
40	0	9758	-99740.45	1688579	3576638.91	2450856.06
39	0	9758	-101710.03	1647729	3498878.06	2373095.21
38	0	9758	-104657.29	1605922	3421158.58	2295375.74
37	0	9758	-105931.70	1565831	3343525.40	2217742.56
36	0	9758	-108570.11	1524424	3265988.22	2140205.37
35	0	9758	-112582.50	1481697	3188559.00	2062776.16
34	0	9758	-114286.60	1441286	3111145.20	1985362.35
33	0	9758	-116169.85	1400716	3033771.70	1907988.85
32	0	9758	-119223.25	1359153	2956752.49	1830969.65
